tsne1D,tsne2D,Standard_Cluster,Membership_Probability,Sample_Name
-6.542261324205943,32.28154310313645,85,1.0,36984_2#163_plasmid_AB946
-22.94026641162467,-49.887456470043546,-1,0.0,36984_2#173_plasmid_AF100
-6.053296840886227,31.538223944002848,80,0.5212177608257326,36984_2#175_plasmid_AB946
-26.25013283542337,-1.5434090346210843,76,0.6834457816183587,36984_2#182_plasmid_AF100
-5.9256638538286115,31.882411488888838,78,1.0,36984_2#185_plasmid_AB946
-10.735040902434026,14.009232513793869,26,1.0,36984_2#191_plasmid_AF098
-25.92602835880801,13.55325992191417,65,1.0,36984_2#195_plasmid_AF100
-23.271207395484435,8.938080637047893,-1,0.0,36984_2#196_plasmid_AF100
-27.52692539822621,-1.6055869957977054,76,0.7072612833603199,36984_2#197_plasmid_AF100
-23.47704496128836,-6.862879066888812,76,0.6678619224714883,36984_2#1_plasmid_AF100
-6.559684825459568,32.28663196229817,85,1.0,36984_2#203_plasmid_AB946
-22.496604127172983,8.493813615624958,73,1.0,36984_2#218_plasmid_AF100
-10.739460722170962,14.009236481127125,27,1.0,36984_2#220_plasmid_AF098
-20.51642594852704,6.7607019765628635,-1,0.0,36984_2#233_plasmid_AF100
-8.325682524685574,13.639117692707037,-1,0.0,36984_2#237_plasmid_AF098
-35.238488434513926,23.466642092400324,37,1.6893179040700365e-08,36984_2#26_plasmid_AF100
4.497919374979496,30.83436718166482,67,2.166994582328878e-08,36984_2#26_plasmid_novel_330fae4f79bbb1fe2faaa49d677e83bf
-25.268463875487715,-4.562328683365815,77,1.0,36984_2#280_plasmid_AF100
-6.74164933265275,31.83162137590909,86,1.0,36984_2#292_plasmid_AB946
-12.735947324673267,-3.6649976818400987,79,1.0,36984_2#29_plasmid_AF100
-6.126991369506429,31.51252531278366,80,1.0,36984_2#304_plasmid_AB946
-21.762836932251794,10.086449334796836,60,1.0,36984_2#304_plasmid_AF100
-19.731108927327462,-8.017869463494645,44,1.0,36984_2#30_plasmid_AF100
-25.740731620740352,-8.1969536140631,76,0.8676185676806463,36984_2#314_plasmid_AF100
-15.103369974119444,-3.3214544984750933,54,1.931165371024174e-05,36984_2#320_plasmid_AF100
-26.92697484505514,-2.261986865021104,76,0.9824377632882504,36984_2#329_plasmid_AF100
-6.771688036382424,31.95364040877492,86,0.9822916999297457,36984_2#330_plasmid_AB946
-24.128373385228773,-3.73660188668428,76,1.0,36984_2#333_plasmid_AF100
-6.653017754196023,32.218774930676574,85,0.6829943194780187,36984_2#336_plasmid_AB946
-23.70961878416494,-5.184474662387424,76,0.9961636579883802,36984_2#339_plasmid_AF100
-21.04361777913827,-46.81310700486503,41,8.7455791999348e-08,36984_2#346_plasmid_AF100
-35.23792888672553,23.46544088935458,37,0.5198342785783001,36984_2#370_plasmid_AF100
-18.65241510005407,-46.04557850837923,-1,0.0,36984_2#374_plasmid_AF100
-27.80048855772136,-2.3831916626456247,76,0.9824377632882504,36984_2#375_plasmid_AF100
-23.181652077663873,-4.041500314086265,76,0.6939130799505111,36984_2#382_plasmid_AF100
-24.23903802048392,-7.945198381357969,76,0.7941225285647368,36984_2#384_plasmid_AF100
-6.767357251447322,32.06077681873671,85,0.445823994719407,36984_2#49_plasmid_AB946
-9.119362287389615,-3.0082562328522,71,1.0,36984_2#54_plasmid_AF100
-26.726414297018508,-3.6095362502483654,77,1.0,36984_2#56_plasmid_AF100
-6.491189359740849,32.31116003183052,85,1.0,36984_2#64_plasmid_AB946
-19.726521153615558,-8.015663940535639,45,1.0,36984_2#64_plasmid_AF100
-26.39939777992234,-3.619149663979031,77,0.9177962965898302,36984_2#78_plasmid_AF100
-11.441646906947074,-2.3673585473093484,90,1.0,36984_2#86_plasmid_AF100
-22.27927596877601,9.51558090566999,60,1.0,36984_2#87_plasmid_AF100
-26.19635572172601,-3.73958729858367,77,0.9523018187386374,36984_2#94_plasmid_AF100
-9.992959359597759,32.354210035395795,49,1.0,36984_2#9_plasmid_AB946
-7.391687590473328,-6.2855832371609335,33,0.9665061654034363,36985_1#114_plasmid_AF100
-22.93744802208165,-49.89120230614402,13,0.9993770820737478,36985_1#118_plasmid_AF100
-26.369339207973372,-10.210135304132685,-1,0.0,36985_1#11_plasmid_AF100
-24.217967293278747,-6.947597824731902,76,0.8966975165867435,36985_1#128_plasmid_AF100
5.175269011205511,2.3671543492346934,-1,0.0,36985_1#131_plasmid_novel_240493d5bd8093208cc541399aacc2c2
-5.876882589824436,34.367511967589884,14,1.0,36985_1#154_plasmid_AB946
-19.98413263154106,-44.870235187289346,7,1.0,36985_1#167_plasmid_AF100
-24.89888661639489,-7.644454938520196,76,0.8966975165867435,36985_1#177_plasmid_AF100
-7.389273673797845,-6.287433794536037,33,1.0,36985_1#197_plasmid_AF100
-25.908692574178342,13.44409340046172,66,1.0,36985_1#198_plasmid_AF100
-25.90869253158289,13.444093395951157,66,1.0,36985_1#213_plasmid_AF100
-27.577012834070047,-8.454344522797285,76,0.6675269890489376,36985_1#219_plasmid_AF100
-24.970264748008002,14.075335421061032,-1,0.0,36985_1#245_plasmid_AF100
-21.31095518269264,8.089386326988436,72,0.3510124748721543,36985_1#261_plasmid_AF100
-28.669028599794018,-2.0761942188287312,76,0.7072612833603199,36985_1#270_plasmid_AF100
5.505119564118571,48.63480933391241,1,1.0,36985_1#277_plasmid_AB621
5.4996295421859,47.645208697803966,1,1.0,36985_1#285_plasmid_AB621
5.363300216893684,47.43525673748996,1,1.0,36985_1#317_plasmid_AB621
-35.071303408977386,25.441373577222944,15,1.0,36985_1#317_plasmid_AF100
-24.94461101272637,14.901765544383867,64,0.32405627543462384,36985_1#318_plasmid_AF100
-35.237928886715395,23.465440889324345,37,0.8167297524465027,36985_1#326_plasmid_AF100
4.185883594211942,30.875102985741762,68,1.0,36985_1#326_plasmid_novel_a39a9c7f7aa6650c621c471203a08346
-25.340689398183557,-2.639257896860099,76,1.0,36985_1#33_plasmid_AF100
-5.940408746825434,31.870128387657637,78,1.0,36985_1#340_plasmid_AB946
4.948663444732821,2.1636511244363796,9,0.874740951339337,36985_1#354_plasmid_AE025
-25.44914192852716,-4.219545218301777,77,1.0,36985_1#354_plasmid_AF100
-24.936791335534473,-2.008826086024894,76,0.733339352471883,36985_1#358_plasmid_AF100
-22.937454631107357,-49.891159429735566,13,1.0,36985_1#35_plasmid_AF100
-11.151898741225592,-1.9761975424487206,91,1.0,36985_1#369_plasmid_AF100
-8.852924410076547,-2.759615974830602,71,0.00023477259823100768,36985_1#376_plasmid_AF100
-35.07130333341397,25.441373594353596,15,0.8948422282734341,36985_1#44_plasmid_AF100
-28.106175986441563,-4.395092958818914,77,1.0,36985_1#4_plasmid_AF100
-29.74448509199889,-4.685635181446469,76,0.8434721451342907,36985_1#53_plasmid_AF100
-22.03800511941721,8.237687256648464,73,0.03412405158258267,36985_1#59_plasmid_AF100
-28.516870253386504,-2.8415900615377385,76,0.9475579264599449,36985_1#75_plasmid_AF100
5.074739292791875,48.25903915868691,1,1.0,36985_1#80_plasmid_AB621
-24.672100296856218,-3.0527671668403027,76,1.0,36985_1#82_plasmid_AF100
-22.93881528736247,-49.89180609377702,12,1.0,36985_1#83_plasmid_AF100
-23.908101030992064,-2.9412532155650615,76,0.6626434967726972,36985_1#86_plasmid_AF100
-26.27084719663392,-8.371504721644628,76,0.7972717096928843,36985_2#111_plasmid_AF100
-25.909923006505768,13.436065966847698,66,1.0,36985_2#114_plasmid_AF100
4.927019035841171,47.984983058288634,1,1.0,36985_2#126_plasmid_AB621
-29.112140999761845,-7.424177799622454,76,0.7079979866678576,36985_2#126_plasmid_AF100
-8.34085093958518,13.28310575840355,-1,0.0,36985_2#136_plasmid_AF098
5.729590085568372,49.96652227471014,1,0.3697988301297011,36985_2#144_plasmid_AB621
-22.938808372970527,-49.891807109868246,12,1.0,36985_2#153_plasmid_AF100
-24.783461203274996,14.840048768231638,64,1.0,36985_2#165_plasmid_AF100
-26.36929768477988,-10.21013553859218,-1,0.0,36985_2#18_plasmid_AF100
-23.83356129679504,-6.052689685564815,76,0.9806588079381241,36985_2#199_plasmid_AF100
-24.807210272848387,12.060195027096862,-1,0.0,36985_2#210_plasmid_AF100
-10.99819366139113,-1.9745599106212834,91,0.6938839866229228,36985_2#214_plasmid_AF100
-7.105412320710486,14.067430871255661,69,1.0,36985_2#219_plasmid_AF098
-25.255375123945512,15.309778334392496,63,1.0,36985_2#21_plasmid_AF100
-8.162819604484065,13.514123561296437,75,1.0,36985_2#222_plasmid_AF098
-22.048678333986096,8.271374439999137,73,0.03597200182191575,36985_2#231_plasmid_AF100
-7.3941629929922765,-6.284991025467544,33,0.9323051770321832,36985_2#234_plasmid_AF100
-25.710540409352923,-4.004794788298037,77,1.0,36985_2#250_plasmid_AF100
-23.818147500142523,-4.5452333773341325,76,1.0,36985_2#252_plasmid_AF100
-23.051577791391104,-5.6258701138516365,76,0.6678619224714883,36985_2#254_plasmid_AF100
-23.724895008388994,9.845314871531535,-1,0.0,36985_2#258_plasmid_AF100
-26.100083198521904,-2.2657898506607896,76,1.0,36985_2#259_plasmid_AF100
-7.388248349573078,-6.289722019131025,33,1.0,36985_2#266_plasmid_AF100
-22.938938728366892,-49.891381564370185,12,0.15323741888947998,36985_2#271_plasmid_AF100
-7.388153648894881,-6.290305334122916,33,1.0,36985_2#272_plasmid_AF100
4.908430453226858,2.1248974580778297,10,1.0,36985_2#280_plasmid_novel_a382882662ffea703590d453daee6a28
-12.430624797765054,1.1832649055575744,19,1.0,36985_2#308_plasmid_AF100
-24.806659548412007,12.059160904424434,-1,0.0,36985_2#317_plasmid_AF100
-20.4581353013375,-46.029493864634716,56,1.0,36985_2#336_plasmid_AF100
-13.660988976850065,-6.324914223698196,-1,0.0,36985_2#338_plasmid_AF100
-33.748889900831,24.696175658416422,16,0.21771814011557547,36985_2#341_plasmid_AF100
-8.158609859718252,13.514057154668766,75,0.9810544934867035,36985_2#343_plasmid_AF098
4.904152376607435,2.1236412231210933,10,0.6710524590432878,36985_2#360_plasmid_novel_071630adf7395bed54463d0ce41009d5
-28.43478118935037,-5.3336708189845385,77,0.9961682512757903,36985_2#367_plasmid_AF100
-35.2379288866975,23.465440889274017,37,0.5300484505569456,36985_2#40_plasmid_AF100
4.303957298465896,30.55433988413298,68,1.0,36985_2#40_plasmid_novel_058a9c5c6f0355e99dfddf5ddd1752b6
-28.383207572083602,-5.7798918886041495,77,1.0,36985_2#49_plasmid_AF100
-28.32241328906868,-4.858529038835125,77,0.9164814991987539,36985_2#62_plasmid_AF100
-7.394431254081144,-6.286263893033999,33,1.0,36985_2#77_plasmid_AF100
-22.04851923375588,8.271429404730522,73,0.03596325406680866,36985_2#88_plasmid_AF100
-15.093995122120539,-3.3149165712480624,54,1.0,36985_2#90_plasmid_AF100
-35.28003447317211,23.46253691813858,-1,0.0,36985_2#99_plasmid_AF100
4.2443145767479,30.6370401664504,68,1.0,36985_2#99_plasmid_novel_c09f917e4282e62f14a02ca58a181492
-21.10035924596238,7.943549600903262,72,0.9615749692177846,37017_1#150_plasmid_AF100
-35.071303341249745,25.44137359205722,15,1.0,37017_1#190_plasmid_AF100
-9.976170779763343,33.07498101431787,-1,0.0,37017_1#20_plasmid_AB946
-28.371776684560775,-4.962301789417162,77,1.0,37017_1#20_plasmid_AF100
5.711337743190093,48.30514079506059,1,1.0,37017_1#221_plasmid_AB621
-28.287532795045504,-4.670652565516969,77,1.0,37017_1#242_plasmid_AF100
-25.005335745619348,14.95890728473214,64,0.26735680141508983,37017_1#251_plasmid_AF100
5.696178967311111,48.33585282817421,1,1.0,37017_1#281_plasmid_AB621
-27.010942319772145,-8.492634361371431,76,0.75845057736774,37017_1#282_plasmid_AF100
5.532788920315001,47.6577560404967,1,1.0,37017_1#285_plasmid_AB621
3.9436026945496003,47.91099635125712,1,1.0,37017_1#307_plasmid_AB621
5.064503558658226,48.29131136112027,1,1.0,37017_1#30_plasmid_AB621
-7.105412319973573,14.067430864452598,69,1.0,37017_1#339_plasmid_AF098
-4.95269463276351,30.946929761995513,-1,0.0,37017_1#352_plasmid_AB946
-27.315887297223952,-6.364585740086362,77,1.0,37017_1#82_plasmid_AF100
-6.113390926691578,32.223378060457,84,1.0,37017_2#106_plasmid_AB946
-28.070455405453593,-6.3655052985802545,77,0.9744569933030769,37017_2#121_plasmid_AF100
-23.27120295805647,8.93808089787771,-1,0.0,37017_2#127_plasmid_AF100
-13.654129524816259,-6.322712419155334,-1,0.0,37017_2#142_plasmid_AF100
-9.99079425865481,32.35407711438111,50,1.0,37017_2#145_plasmid_AB946
-20.458123548637328,-46.029473378099276,56,0.012151767498731031,37017_2#154_plasmid_AF100
-32.32584455109779,-3.237368119843236,40,0.7624954625389778,37017_2#162_plasmid_AF100
-27.7160280548404,-6.6574738811569265,77,1.0,37017_2#168_plasmid_AF100
-10.958669602441766,-4.324349039795392,-1,0.0,37017_2#181_plasmid_AF100
-7.921255374344945,13.711970914166637,74,1.0,37017_2#182_plasmid_AF098
-18.65242135877496,-46.045518162943274,-1,0.0,37017_2#191_plasmid_AF100
-28.040219224107855,-6.368969142811483,77,1.0,37017_2#1_plasmid_AF100
-20.458084679931417,-46.02965175589004,56,0.0017261031292682735,37017_2#20_plasmid_AF100
-15.09399490660698,-3.3149165802697587,54,1.0,37017_2#210_plasmid_AF100
-21.918705400076657,-45.73705185129286,-1,0.0,37017_2#211_plasmid_AF100
-31.551560169561114,-8.260215873244432,51,1.0,37017_2#212_plasmid_AF100
-6.113198767276747,32.229945259187886,84,1.0,37017_2#213_plasmid_AB946
-26.879606706200352,-6.866259187686783,77,1.0,37017_2#223_plasmid_AF100
-15.237819191538502,-2.2821043897428694,54,2.1166737046494526e-07,37017_2#229_plasmid_AF100
-28.846397268676796,-9.964057067265932,-1,0.0,37017_2#236_plasmid_AF100
-17.432987812828042,0.8712970962825042,39,1.0,37017_2#246_plasmid_AF100
-26.855857686104972,-6.89496649398299,77,1.0,37017_2#24_plasmid_AF100
-9.991329141990134,32.3541898467802,50,0.3238133352577375,37017_2#252_plasmid_AB946
-27.063780281062336,-4.855075371145512,77,0.9295865366354021,37017_2#253_plasmid_AF100
-26.405488982411292,-6.8929784670263405,77,0.9935549108779587,37017_2#265_plasmid_AF100
-8.463759932614003,14.260697283836425,43,1.0,37017_2#274_plasmid_AF098
-26.680514488279197,-5.158214359575151,77,1.0,37017_2#279_plasmid_AF100
-5.895240848521917,34.38350474306516,14,4.2627236276063083e-07,37017_2#303_plasmid_AB946
-31.55157978579899,-8.260362687367854,51,1.0,37017_2#303_plasmid_AF100
-27.109114444844828,-6.066072108550161,77,1.0,37017_2#307_plasmid_AF100
-26.93806497246988,-4.809381557054676,77,1.0,37017_2#30_plasmid_AF100
-13.04276427523171,-1.1730129936646274,88,0.9999879759952428,37017_2#312_plasmid_AF100
-27.10633094317063,-5.073743266351234,77,1.0,37017_2#316_plasmid_AF100
-19.984778895918105,-44.87331831083955,6,1.0,37017_2#318_plasmid_AF100
-15.09399512713624,-3.3149165710448587,54,1.0,37017_2#320_plasmid_AF100
-31.551805643983975,-8.260600174434227,51,1.0,37017_2#321_plasmid_AF100
-18.65322674659615,-46.03721206168156,-1,0.0,37017_2#333_plasmid_AF100
-5.876882590262349,34.36751197280695,14,0.6646982068799233,37017_2#336_plasmid_AB946
-17.43363240603964,0.871291367776712,39,1.0,37017_2#34_plasmid_AF100
-32.32598268646744,-3.2384730285694365,40,0.9867895657143799,37017_2#352_plasmid_AF100
-27.27984924720597,-5.3288789365858555,77,1.0,37017_2#354_plasmid_AF100
-19.7265106812896,-8.0158111469677,45,1.0,37017_2#357_plasmid_AF100
-17.433632008915385,0.8712913736948809,39,1.0,37017_2#360_plasmid_AF100
-33.88528755648629,24.677270252331578,16,0.9999996565656916,37017_2#364_plasmid_AF100
-19.726489075580226,-8.015630689175373,45,1.0,37017_2#365_plasmid_AF100
-20.45808851342444,-46.0295761413121,56,0.0030237938372250387,37017_2#62_plasmid_AF100
-26.315737763800396,-4.721200692824879,77,1.0,37017_2#63_plasmid_AF100
-26.50384511991325,-4.661165686990731,77,1.0,37017_2#75_plasmid_AF100
-26.506686703788027,-4.94487003720329,77,1.0,37017_2#7_plasmid_AF100
-24.786217865303104,14.840055213890405,64,1.0,37017_2#87_plasmid_AF100
-9.991501591000262,32.35413638935082,50,0.24912116018394417,37017_2#8_plasmid_AB946
-5.920698229099991,31.881068683826005,78,1.0,37017_2#96_plasmid_AB946
-33.885287566739365,24.677270255693188,16,1.0,37311_1#101_plasmid_AF100
-26.679733228340858,-4.332327040030173,77,1.0,37311_1#229_plasmid_AF100
-27.20367645679438,-7.054660386886823,77,1.0,37311_1#231_plasmid_AF100
-5.876882588711498,34.36751195408486,14,0.7659038072391332,37311_1#259_plasmid_AB946
-19.726589708777304,-8.015454104526446,45,0.8364649177897268,37311_1#291_plasmid_AF100
-9.119422747136344,-3.0081956942255355,71,1.0,37311_1#299_plasmid_AF100
-5.876882588973929,34.36751195724618,14,1.0,37311_1#73_plasmid_AB946
-26.105523150826414,-4.306579747909464,77,0.9625786187079821,37311_1#75_plasmid_AF100
-17.433512736979004,0.8712966943450708,39,1.0,37311_1#97_plasmid_AF100
-10.73752616968903,14.00922045004994,27,1.0,37822_1#51_plasmid_AF098
-6.0596217975654465,32.24107837204228,84,0.836804181397454,38087_1#116_plasmid_AB946
-26.38988275861183,-4.167766328258774,77,1.0,38087_1#148_plasmid_AF100
-7.921780329109455,13.71258309385329,74,1.0,38087_1#178_plasmid_AF098
-9.990619224447514,32.35410150773847,50,1.0,38087_1#186_plasmid_AB946
-9.990618888902006,32.35409772559372,50,1.0,38087_1#188_plasmid_AB946
4.907696035721235,2.1240561831784692,10,1.0,38087_1#210_plasmid_novel_9ae0ee4fc2c591bbe7869e621fab222b
-11.441647736049141,-2.363643007578025,90,1.0,38087_1#212_plasmid_AF100
-19.984770651395266,-44.873317266198086,6,1.0,38087_1#24_plasmid_AF100
-25.598444121870294,-6.3804962554685805,77,1.0,38087_1#253_plasmid_AF100
-26.78760688525607,-4.1717006199128495,77,1.0,38087_1#255_plasmid_AF100
-5.876882589815408,34.367511967397434,14,1.0,38087_1#283_plasmid_AB946
-31.55122205340002,-8.261142458513508,51,1.0,38087_1#30_plasmid_AF100
-19.726532363835958,-8.016425828308144,45,0.24233280484593633,38087_1#317_plasmid_AF100
-33.90181635156269,24.682303801630464,16,1.0,38087_1#338_plasmid_AF100
-9.119362287405652,-3.008256232842183,71,1.0,38087_1#341_plasmid_AF100
-28.846778481772592,-9.964161223910233,-1,0.0,38087_1#372_plasmid_AF100
-6.139685326665074,31.51445122251438,80,0.7904104046545275,38087_1#375_plasmid_AB946
-26.88693112255264,-5.313985786580466,77,1.0,38087_1#82_plasmid_AF100
-6.632052039372636,14.290074591638893,-1,0.0,38087_1#86_plasmid_AF098
-6.4739020060795,32.30082668602192,85,1.0,38087_1#90_plasmid_AB946
-19.726658603146895,-8.015557503322848,45,1.0,38087_1#90_plasmid_AF100
-27.173119615561024,-4.386292750136088,77,1.0,38087_1#94_plasmid_AF100
13.71323863110604,-15.936884758721451,22,1.0,46321_1#115_plasmid_AG261
9.874998952637675,-19.42082415545935,-1,0.0,46321_1#125_plasmid_AG261
12.952487762390803,-10.306102160049411,18,0.8574759737266014,46321_1#151_plasmid_AG261
10.171888337968884,-19.915856368328686,52,1.0,46321_1#154_plasmid_AG261
12.946231296395261,-10.301555516868014,18,1.0,46321_1#155_plasmid_AG261
25.514647040848992,18.414158223125355,58,0.754777540862003,46321_1#156_plasmid_AB778
-10.793869953189898,-0.8231842056203456,-1,0.0,46321_1#186_plasmid_AF100
20.121011009937227,-6.379971473380632,-1,0.0,46321_1#191_plasmid_AG261
10.65991910773578,-20.484922331330015,-1,0.0,46321_1#215_plasmid_AG261
-7.57161232482794,28.781013252106323,8,0.8527346907532866,46321_1#216_plasmid_AB946
12.944657417954204,-10.301305977522842,18,0.7330360486883293,46321_1#221_plasmid_AG261
10.159602977864639,-19.904092981728038,53,0.05448206656901904,46321_1#248_plasmid_AG261
4.906127817278836,2.124875782406643,10,1.0,46321_1#26_plasmid_novel_eaa4f6197d5832e909c2a865d6fa3fbe
-11.045628157579758,-1.967096884341406,91,1.0,46321_1#274_plasmid_AF100
-24.027065687225377,-11.141381870339435,46,1.0,46321_1#275_plasmid_AC411
1.7850563765011733,31.231262046041586,-1,0.0,46321_1#288_plasmid_AB946
-4.858211094936568,29.490912123544664,-1,0.0,46321_1#316_plasmid_AB946
-35.07130340936699,25.441373576347544,15,0.9918154938975913,46321_1#324_plasmid_AF100
-19.67915248406784,-46.94960914967634,-1,0.0,46321_1#32_plasmid_AF100
1.7933115695935795,31.230336273556137,-1,0.0,46321_1#338_plasmid_AB946
10.159362959326591,-19.904726648166196,53,0.04693003998814963,46321_1#340_plasmid_AG261
12.782782883925215,-15.993397365848189,23,0.319003364302257,46321_1#343_plasmid_AG261
29.176252893768705,14.285125676698055,0,1.0,46321_1#356_plasmid_AB778
-6.721391067426273,31.70985824444736,86,1.0,46321_1#362_plasmid_AB946
-20.361901628165022,-46.129651162694124,-1,0.0,46321_1#56_plasmid_AF100
-12.473367643441481,-4.048760299875981,79,1.0,46321_1#58_plasmid_AF100
26.7365105225913,17.721967286732003,25,1.0,46321_1#64_plasmid_AB778
-9.992251082980035,32.35416889062106,49,1.0,46321_1#81_plasmid_AB946
4.592136173083784,47.970080416697755,1,1.0,46321_1#85_plasmid_AB621
12.945693068330382,-10.299193387986524,18,1.0,46321_1#87_plasmid_AG261
-35.23663923255415,23.466321819129526,38,1.0,46321_1#93_plasmid_AF100
4.550274118517715,30.650157340201716,67,1.3629865089526237e-09,46321_1#93_plasmid_novel_9e832218f8f971e99124780aca90e4c5
-6.019195597799558,30.39557704390308,-1,0.0,46321_2#100_plasmid_AB946
-22.940042108125756,-49.88740703721296,-1,0.0,46321_2#102_plasmid_AF100
-11.070088152411774,-4.280206343599049,-1,0.0,46321_2#119_plasmid_AF100
-8.18779999040724,14.605943507342879,43,1.0,46321_2#12_plasmid_AF098
10.16904798839485,-19.920316781965624,-1,0.0,46321_2#133_plasmid_AG261
-20.45813555706573,-46.02949384594264,56,1.0,46321_2#136_plasmid_AF100
-20.45813555480086,-46.02949384090483,56,1.0,46321_2#137_plasmid_AF100
-21.646311968481868,10.204513787348883,60,1.0,46321_2#144_plasmid_AF100
5.016411830310226,2.220600384480825,-1,0.0,46321_2#163_plasmid_AE025
-19.679294837221814,-46.949345705682816,-1,0.0,46321_2#166_plasmid_AF100
8.17746773271695,-19.73749394468655,24,0.9044928784534859,46321_2#169_plasmid_AG261
25.7932103311471,17.73415421460431,59,0.2581565301914566,46321_2#17_plasmid_AB778
10.161583512138591,-19.910577086680757,53,0.029022759207379734,46321_2#185_plasmid_AG261
-20.45818142548825,-46.02940127623938,56,0.003095484751152272,46321_2#188_plasmid_AF100
1.785164774281382,31.230134514679506,-1,0.0,46321_2#191_plasmid_AB946
8.179663350147887,-19.7341594355802,24,1.0,46321_2#193_plasmid_AG261
25.791482482220136,17.73214514934855,59,0.1515467154356259,46321_2#1_plasmid_AB778
10.158444242507885,-19.900967372611966,53,0.6882906144277174,46321_2#218_plasmid_AG261
8.188550486873986,-19.735834957420593,24,0.3651674599152648,46321_2#219_plasmid_AG261
-7.568789971160232,28.781482775246925,8,0.8965494041864241,46321_2#221_plasmid_AB946
-20.45693019533189,-46.02912840583031,57,1.0,46321_2#243_plasmid_AF100
-8.903718371447699,13.791345114842274,-1,0.0,46321_2#244_plasmid_AF098
10.158444600052903,-19.90085639274194,53,1.0,46321_2#25_plasmid_AG261
-12.241862453318591,1.1077577119977242,20,1.0,46321_2#266_plasmid_AF100
10.169901978286676,-19.919290924387425,52,1.0,46321_2#276_plasmid_AG261
8.175179351243246,-19.73498661420537,24,0.9171474050496248,46321_2#278_plasmid_AG261
-18.93435349788019,-7.892483916643062,-1,0.0,46321_2#292_plasmid_AF100
26.623106065323363,15.935031233524867,-1,0.0,46321_2#299_plasmid_AB778
10.158549944496983,-19.900725605805285,53,1.0,46321_2#311_plasmid_AG261
8.17709348286532,-19.73407224477572,24,1.0,46321_2#318_plasmid_AG261
-10.77045489865829,-2.466438764309375,94,1.0,46321_2#33_plasmid_AF100
25.965380318607142,17.545028768862565,59,0.0018271704667420796,46321_2#340_plasmid_AB778
8.199703567561293,-19.735292524641793,24,0.2788184499218891,46321_2#351_plasmid_AG261
-6.11288245887685,31.510680298938713,80,1.0,46321_2#365_plasmid_AB946
-24.736608440978156,14.864001059506045,64,1.0,46321_2#36_plasmid_AF100
-7.568952762355202,28.781011357176745,8,1.0,46321_2#68_plasmid_AB946
25.791350920136587,17.732203764069077,59,0.14903059034289157,46321_2#69_plasmid_AB778
3.4195480703386885,31.791796497635726,-1,0.0,46321_2#70_plasmid_AB947
10.158442976573705,-19.900871707727468,53,1.0,46321_2#85_plasmid_AG261
-10.721689093046844,-2.330987276039269,94,0.8404351584927805,46358_2#124_plasmid_AF100
-6.088310455069721,31.517515040139205,80,1.0,46358_2#130_plasmid_AB946
8.178150285331428,-19.73405572054706,24,1.0,46358_2#132_plasmid_AG261
-25.254265664266146,14.922194363300468,-1,0.0,46358_2#147_plasmid_AF100
4.9474816639887695,2.1598548659999746,9,1.0,46358_2#150_plasmid_AE025
10.158594889777568,-19.902036929796495,53,0.1526092839252341,46358_2#169_plasmid_AG261
-10.7790465163189,-2.466971813428609,94,1.0,46358_2#16_plasmid_AF100
-10.764306757016659,-2.111791103350173,95,1.0,46358_2#171_plasmid_AF100
-24.026040046895364,-11.140969583491708,46,1.0,46358_2#175_plasmid_AC411
-7.568764844541828,28.781019007311254,8,1.0,46358_2#176_plasmid_AB946
-7.570730518596125,28.77959351132295,8,1.0,46358_2#177_plasmid_AB946
-20.45687472295495,-46.02915689706644,57,1.0,46358_2#188_plasmid_AF100
-9.289702708995591,13.726082366132257,-1,0.0,46358_2#198_plasmid_AF098
-9.132538671025642,-3.3308426240036058,71,0.00026500654359793644,46358_2#203_plasmid_AF100
10.158549606869828,-19.90054399114944,53,0.5269890604067666,46358_2#208_plasmid_AG261
29.168992687035896,14.268095674305581,0,1.0,46358_2#212_plasmid_AB778
-22.93861358669897,-49.89097351621523,12,0.09452242141057289,46358_2#214_plasmid_AF100
-10.746955165403264,-2.1385475849037716,95,1.0,46358_2#216_plasmid_AF100
-20.456874717280435,-46.02915689955715,57,1.0,46358_2#221_plasmid_AF100
-10.765843067567793,-2.1094169370674765,95,1.0,46358_2#224_plasmid_AF100
-19.680063948490265,-46.94011270781453,-1,0.0,46358_2#227_plasmid_AF100
-7.939471008313546,13.749100065116789,74,0.031095453827983812,46358_2#228_plasmid_AF098
12.943415633347904,-10.297115410059616,18,0.7330360486883293,46358_2#236_plasmid_AG261
34.84167944535244,-14.083693892853162,5,0.0006277301780297829,46358_2#239_plasmid_AG261
-12.285877347746878,1.12345606020107,20,1.0,46358_2#245_plasmid_AF100
26.62511250987006,19.054736169021705,-1,0.0,46358_2#256_plasmid_AB778
-7.921693306968241,13.712990140921217,74,1.0,46358_2#25_plasmid_AF098
-22.472842673778853,8.4950863564375,73,0.9634724371911185,46358_2#265_plasmid_AF100
-7.419045257000215,13.231856711713379,-1,0.0,46358_2#266_plasmid_AF098
-8.345477621105369,13.285046528704727,-1,0.0,46358_2#267_plasmid_AF098
-7.982066904177605,13.530189752123917,75,0.9444337264340649,46358_2#272_plasmid_AF098
3.6136254847276312,31.590321865183196,-1,0.0,46358_2#275_plasmid_AB946
-11.430743823065601,-2.4496901872618606,90,0.4483073511903428,46358_2#285_plasmid_AF100
-7.594291750353783,28.770897047708168,8,0.09668151123364276,46358_2#304_plasmid_AB946
