36773_2#369	Thailand	2010	Haemophilus influenzae
38087_1#312	Thailand	2008	Haemophilus influenzae
36983_2#162	Thailand	2008	Haemophilus influenzae
36774_2#248	Thailand	2009	Haemophilus influenzae
36985_2#381	Thailand	2009	Haemophilus influenzae
36984_2#3	Thailand	2008	Haemophilus influenzae
36985_2#276	Thailand	2009	Haemophilus influenzae
37017_2#297	Thailand	2008	Haemophilus influenzae
36983_1#169	Thailand	2009	Haemophilus influenzae
37017_2#218	Thailand	2008	Haemophilus influenzae
37017_2#370	Thailand	2008	Haemophilus influenzae
36983_1#148	Thailand	2009	Haemophilus influenzae
36985_2#35	Thailand	2009	Haemophilus influenzae
36773_2#9	Thailand	2010	Haemophilus influenzae
36773_2#150	Thailand	2010	Haemophilus influenzae
36812_2#340	Thailand	2009	Haemophilus influenzae
36983_2#28	Thailand	2008	Haemophilus influenzae
36812_1#204	Thailand	2009	Haemophilus influenzae
36774_1#104	Thailand	2009	Haemophilus influenzae
36812_1#96	Thailand	2009	Haemophilus influenzae
38087_1#185	Thailand	2008	Haemophilus influenzae
36812_2#26	Thailand	2009	Haemophilus influenzae
36983_1#194	Thailand	2008	Haemophilus influenzae
36983_1#241	Thailand	2008	Haemophilus influenzae
36812_1#113	Thailand	2009	Haemophilus influenzae
36983_1#127	Thailand	2008	Haemophilus influenzae
36985_1#148	Thailand	NA	Haemophilus influenzae
36983_2#77	Thailand	2008	Haemophilus influenzae
36982_2#120	Thailand	2009	Haemophilus influenzae
36773_2#159	Thailand	2010	Haemophilus influenzae
37017_2#384	Thailand	NA	Haemophilus influenzae
36985_2#1	Thailand	2009	Haemophilus influenzae
36985_2#235	Thailand	2009	Haemophilus influenzae
37017_1#20	Thailand	2009	Haemophilus influenzae
37311_1#201	Thailand	2008	Haemophilus influenzae
36773_2#230	Thailand	2010	Haemophilus influenzae
36985_1#146	Thailand	2009	Haemophilus influenzae
38087_1#311	Thailand	2008	Haemophilus influenzae
36984_2#234	Thailand	2008	Haemophilus influenzae
36774_1#180	Thailand	2009	Haemophilus influenzae
36985_1#87	Thailand	2009	Haemophilus influenzae
36983_2#151	Thailand	2008	Haemophilus influenzae
36774_2#311	Thailand	2010	Haemophilus influenzae
36773_2#308	Thailand	2010	Haemophilus influenzae
36774_2#186	Thailand	2009	Haemophilus influenzae
36983_1#216	Thailand	2009	Haemophilus influenzae
36773_2#259	Thailand	2010	Haemophilus influenzae
36985_2#66	Thailand	2009	Haemophilus influenzae
36773_2#108	Thailand	2010	Haemophilus influenzae
36983_1#110	Thailand	2009	Haemophilus influenzae
37017_1#190	Thailand	2009	Haemophilus influenzae
36774_1#229	Thailand	2009	Haemophilus influenzae
36985_1#90	Thailand	2009	Haemophilus influenzae
36774_2#353	Thailand	2010	Haemophilus influenzae
37017_1#254	Thailand	2008	Haemophilus influenzae
36984_2#135	Thailand	2008	Haemophilus influenzae
36774_2#96	Thailand	2009	Haemophilus influenzae
36773_2#371	Thailand	2010	Haemophilus influenzae
36983_2#170	Thailand	2008	Haemophilus influenzae
36774_1#25	Thailand	2009	Haemophilus influenzae
36812_1#58	Thailand	2009	Haemophilus influenzae
37017_2#376	Thailand	2008	Haemophilus influenzae
38087_1#209	Thailand	2008	Haemophilus influenzae
38087_1#247	Thailand	2008	Haemophilus influenzae
37017_2#293	Thailand	2008	Haemophilus influenzae
36774_1#103	Thailand	2009	Haemophilus influenzae
36812_2#339	Thailand	2009	Haemophilus influenzae
36773_2#74	Thailand	2010	Haemophilus influenzae
36985_2#380	Thailand	2009	Haemophilus influenzae
36812_1#191	Thailand	2009	Haemophilus influenzae
36773_2#350	Thailand	2010	Haemophilus influenzae
36984_2#153	Thailand	2008	Haemophilus influenzae
36774_2#215	Thailand	2010	Haemophilus influenzae
38087_1#187	Thailand	2008	Haemophilus influenzae
36774_2#228	Thailand	2010	Haemophilus influenzae
36774_1#336	Thailand	2009	Haemophilus influenzae
37017_2#349	Thailand	2008	Haemophilus influenzae
37017_2#63	Thailand	2008	Haemophilus influenzae
36985_2#366	Thailand	2009	Haemophilus influenzae
36812_1#228	Thailand	2009	Haemophilus influenzae
36812_1#359	Thailand	2009	Haemophilus influenzae
36985_2#349	Thailand	2009	Haemophilus influenzae
36983_2#13	Thailand	2008	Haemophilus influenzae
36812_1#307	Thailand	2009	Haemophilus influenzae
36985_2#50	Thailand	2009	Haemophilus influenzae
36985_1#212	Thailand	2009	Haemophilus influenzae
36985_1#151	Thailand	2009	Haemophilus influenzae
36985_2#138	Thailand	2009	Haemophilus influenzae
36983_2#309	Thailand	2008	Haemophilus influenzae
36985_1#383	Thailand	2009	Haemophilus influenzae
36983_2#85	Thailand	2008	Haemophilus influenzae
36985_2#110	Thailand	2009	Haemophilus influenzae
36774_2#239	Thailand	2010	Haemophilus influenzae
36985_1#8	Thailand	2009	Haemophilus influenzae
36983_1#373	Thailand	2008	Haemophilus influenzae
36812_1#10	Thailand	2009	Haemophilus influenzae
36774_2#216	Thailand	2009	Haemophilus influenzae
36983_1#287	Thailand	2008	Haemophilus influenzae
36774_2#292	Thailand	2010	Haemophilus influenzae
36774_1#147	Thailand	2009	Haemophilus influenzae
36812_2#126	Thailand	2009	Haemophilus influenzae
36984_2#341	Thailand	2008	Haemophilus influenzae
37017_1#282	Thailand	2008	Haemophilus influenzae
36985_2#268	Thailand	2009	Haemophilus influenzae
36983_2#163	Thailand	2008	Haemophilus influenzae
36983_2#9	Thailand	2008	Haemophilus influenzae
36985_1#14	Thailand	2009	Haemophilus influenzae
36983_2#32	Thailand	2008	Haemophilus influenzae
36773_2#168	Thailand	2010	Haemophilus influenzae
36985_1#365	Thailand	2009	Haemophilus influenzae
37017_2#247	Thailand	2008	Haemophilus influenzae
36812_2#218	Thailand	2009	Haemophilus influenzae
36812_1#190	Thailand	2009	Haemophilus influenzae
36983_2#223	Thailand	2008	Haemophilus influenzae
36812_1#178	Thailand	2009	Haemophilus influenzae
36985_1#272	Thailand	2009	Haemophilus influenzae
36985_1#4	Thailand	2009	Haemophilus influenzae
36985_1#371	Thailand	2009	Haemophilus influenzae
36774_2#92	Thailand	2009	Haemophilus influenzae
36812_1#32	Thailand	2009	Haemophilus influenzae
36983_2#185	Thailand	2008	Haemophilus influenzae
36984_2#323	Thailand	2008	Haemophilus influenzae
36983_1#26	Thailand	2009	Haemophilus influenzae
36774_2#272	Thailand	2010	Haemophilus influenzae
36985_2#193	Thailand	2009	Haemophilus influenzae
36985_1#81	Thailand	2009	Haemophilus influenzae
37017_1#94	Thailand	2009	Haemophilus influenzae
36984_2#49	Thailand	2008	Haemophilus influenzae
36984_2#333	Thailand	2008	Haemophilus influenzae
36773_2#205	Thailand	2010	Haemophilus influenzae
37017_2#159	Thailand	2008	Haemophilus influenzae
36773_2#304	Thailand	2010	Haemophilus influenzae
37017_2#23	Thailand	2008	Haemophilus influenzae
37017_2#46	Thailand	2008	Haemophilus influenzae
36812_1#234	Thailand	2009	Haemophilus influenzae
36773_2#323	Thailand	2010	Haemophilus influenzae
36985_2#172	Thailand	2009	Haemophilus influenzae
36773_2#144	Thailand	2010	Haemophilus influenzae
36774_2#232	Thailand	2010	Haemophilus influenzae
36774_2#165	Thailand	2010	Haemophilus influenzae
36773_2#361	Thailand	2010	Haemophilus influenzae
36982_2#212	Thailand	2009	Haemophilus influenzae
36773_2#133	Thailand	2010	Haemophilus influenzae
36982_2#32	Thailand	2009	Haemophilus influenzae
36773_2#298	Thailand	2010	Haemophilus influenzae
36985_2#170	Thailand	2009	Haemophilus influenzae
38087_1#211	Thailand	2008	Haemophilus influenzae
36983_2#19	Thailand	2008	Haemophilus influenzae
36984_2#371	Thailand	2008	Haemophilus influenzae
36984_2#330	Thailand	2008	Haemophilus influenzae
36983_1#304	Thailand	2008	Haemophilus influenzae
36983_2#316	Thailand	2008	Haemophilus influenzae
36983_2#183	Thailand	2008	Haemophilus influenzae
36773_2#104	Thailand	2010	Haemophilus influenzae
36983_2#336	Thailand	2008	Haemophilus influenzae
36773_2#312	Thailand	2010	Haemophilus influenzae
36812_1#296	Thailand	2009	Haemophilus influenzae
36774_1#375	Thailand	2009	Haemophilus influenzae
37017_2#179	Thailand	2008	Haemophilus influenzae
36773_2#171	Thailand	2010	Haemophilus influenzae
37311_1#139	Thailand	2008	Haemophilus influenzae
36774_1#206	Thailand	2009	Haemophilus influenzae
38087_1#192	Thailand	2008	Haemophilus influenzae
37017_2#147	Thailand	2008	Haemophilus influenzae
36983_2#319	Thailand	2008	Haemophilus influenzae
36774_1#220	Thailand	2009	Haemophilus influenzae
36774_1#114	Thailand	2009	Haemophilus influenzae
36985_2#282	Thailand	2009	Haemophilus influenzae
36774_1#201	Thailand	2009	Haemophilus influenzae
36985_2#156	Thailand	2009	Haemophilus influenzae
36812_1#27	Thailand	2009	Haemophilus influenzae
36985_1#288	Thailand	2009	Haemophilus influenzae
36983_1#200	Thailand	2008	Haemophilus influenzae
36983_2#30	Thailand	2008	Haemophilus influenzae
36812_1#86	Thailand	2009	Haemophilus influenzae
36812_1#123	Thailand	2009	Haemophilus influenzae
36774_1#64	Thailand	2009	Haemophilus influenzae
36774_1#232	Thailand	2009	Haemophilus influenzae
36982_2#182	Thailand	2009	Haemophilus influenzae
36983_2#289	Thailand	2008	Haemophilus influenzae
36985_2#202	Thailand	2009	Haemophilus influenzae
36984_2#296	Thailand	2008	Haemophilus influenzae
36773_2#44	Thailand	2010	Haemophilus influenzae
36774_2#192	Thailand	2009	Haemophilus influenzae
36774_1#136	Thailand	2009	Haemophilus influenzae
36985_2#250	Thailand	2009	Haemophilus influenzae
36812_1#274	Thailand	2009	Haemophilus influenzae
36984_2#187	Thailand	2008	Haemophilus influenzae
36774_2#50	Thailand	2009	Haemophilus influenzae
37017_2#326	Thailand	2008	Haemophilus influenzae
36985_2#112	Thailand	2009	Haemophilus influenzae
36983_2#146	Thailand	2008	Haemophilus influenzae
36982_2#82	Thailand	2009	Haemophilus influenzae
36773_2#177	Thailand	2010	Haemophilus influenzae
36983_2#383	Thailand	NA	Haemophilus influenzae
36774_2#221	Thailand	2010	Haemophilus influenzae
36812_1#311	Thailand	2009	Haemophilus influenzae
36983_1#43	Thailand	2009	Haemophilus influenzae
36983_2#194	Thailand	2008	Haemophilus influenzae
36983_2#89	Thailand	2008	Haemophilus influenzae
36984_2#140	Thailand	2008	Haemophilus influenzae
37017_2#322	Thailand	2008	Haemophilus influenzae
37017_2#2	Thailand	2008	Haemophilus influenzae
36984_2#295	Thailand	2008	Haemophilus influenzae
36984_2#56	Thailand	2008	Haemophilus influenzae
36983_1#181	Thailand	2008	Haemophilus influenzae
36985_2#281	Thailand	2009	Haemophilus influenzae
36812_1#6	Thailand	2009	Haemophilus influenzae
36812_1#147	Thailand	2009	Haemophilus influenzae
38087_1#244	Thailand	2008	Haemophilus influenzae
36774_2#63	Thailand	2010	Haemophilus influenzae
36983_2#335	Thailand	2008	Haemophilus influenzae
36774_1#275	Thailand	2009	Haemophilus influenzae
36983_1#154	Thailand	2009	Haemophilus influenzae
36812_1#223	Thailand	2009	Haemophilus influenzae
36985_2#58	Thailand	2009	Haemophilus influenzae
36774_1#133	Thailand	2009	Haemophilus influenzae
36985_2#371	Thailand	2009	Haemophilus influenzae
38087_1#210	Thailand	2008	Haemophilus influenzae
36982_2#192	Thailand	2009	Haemophilus influenzae
36985_1#145	Thailand	2009	Haemophilus influenzae
36984_2#93	Thailand	2008	Haemophilus influenzae
36774_1#297	Thailand	2009	Haemophilus influenzae
36773_2#261	Thailand	2010	Haemophilus influenzae
36774_1#310	Thailand	2009	Haemophilus influenzae
38087_1#313	Thailand	2008	Haemophilus influenzae
36812_1#248	Thailand	2009	Haemophilus influenzae
36774_1#155	Thailand	2009	Haemophilus influenzae
36773_2#185	Thailand	2010	Haemophilus influenzae
36774_1#371	Thailand	2009	Haemophilus influenzae
36984_2#151	Thailand	2008	Haemophilus influenzae
36812_2#307	Thailand	2009	Haemophilus influenzae
36985_1#73	Thailand	2009	Haemophilus influenzae
36985_1#108	Thailand	2009	Haemophilus influenzae
37017_2#266	Thailand	2008	Haemophilus influenzae
36812_1#177	Thailand	2009	Haemophilus influenzae
36985_1#298	Thailand	2009	Haemophilus influenzae
36985_1#29	Thailand	2009	Haemophilus influenzae
38087_1#190	Thailand	2008	Haemophilus influenzae
36985_2#223	Thailand	2009	Haemophilus influenzae
36774_2#141	Thailand	2010	Haemophilus influenzae
36985_1#63	Thailand	2009	Haemophilus influenzae
36774_1#184	Thailand	2009	Haemophilus influenzae
36774_2#9	Thailand	2010	Haemophilus influenzae
38087_1#216	Thailand	2008	Haemophilus influenzae
36984_2#80	Thailand	2008	Haemophilus influenzae
36985_2#130	Thailand	2009	Haemophilus influenzae
36774_2#119	Thailand	2010	Haemophilus influenzae
36774_1#374	Thailand	2009	Haemophilus influenzae
36773_2#336	Thailand	2010	Haemophilus influenzae
36812_1#347	Thailand	2009	Haemophilus influenzae
36985_2#135	Thailand	2009	Haemophilus influenzae
36812_2#64	Thailand	2009	Haemophilus influenzae
36983_1#288	Thailand	2009	Haemophilus influenzae
36774_1#357	Thailand	2009	Haemophilus influenzae
37017_2#283	Thailand	2008	Haemophilus influenzae
36774_2#48	Thailand	2010	Haemophilus influenzae
36774_2#97	Thailand	2010	Haemophilus influenzae
36812_1#84	Thailand	2009	Haemophilus influenzae
36774_2#217	Thailand	2010	Haemophilus influenzae
36774_1#342	Thailand	2009	Haemophilus influenzae
36985_2#332	Thailand	2009	Haemophilus influenzae
36985_2#229	Thailand	2009	Haemophilus influenzae
36774_1#158	Thailand	2009	Haemophilus influenzae
36985_2#210	Thailand	2009	Haemophilus influenzae
36774_2#382	Thailand	2009	Haemophilus influenzae
37311_1#171	Thailand	2008	Haemophilus influenzae
36983_1#278	Thailand	2009	Haemophilus influenzae
36774_2#39	Thailand	2010	Haemophilus influenzae
38087_1#22	Thailand	2008	Haemophilus influenzae
36985_2#356	Thailand	2009	Haemophilus influenzae
36983_2#303	Thailand	2008	Haemophilus influenzae
36812_1#377	Thailand	2009	Haemophilus influenzae
36985_1#208	Thailand	2009	Haemophilus influenzae
36774_2#358	Thailand	2010	Haemophilus influenzae
36812_2#22	Thailand	2009	Haemophilus influenzae
36983_2#245	Thailand	2008	Haemophilus influenzae
36984_2#79	Thailand	2008	Haemophilus influenzae
36773_2#101	Thailand	2010	Haemophilus influenzae
36774_2#88	Thailand	2009	Haemophilus influenzae
36812_1#300	Thailand	2009	Haemophilus influenzae
36773_2#113	Thailand	2010	Haemophilus influenzae
36983_1#202	Thailand	2009	Haemophilus influenzae
37017_2#21	Thailand	2008	Haemophilus influenzae
36983_1#46	Thailand	2009	Haemophilus influenzae
36983_2#189	Thailand	2008	Haemophilus influenzae
36985_2#102	Thailand	2009	Haemophilus influenzae
36985_1#88	Thailand	2009	Haemophilus influenzae
37017_2#226	Thailand	2008	Haemophilus influenzae
36774_1#280	Thailand	2009	Haemophilus influenzae
36985_2#122	Thailand	2009	Haemophilus influenzae
36984_2#115	Thailand	2008	Haemophilus influenzae
36773_2#287	Thailand	2010	Haemophilus influenzae
36984_2#357	Thailand	2008	Haemophilus influenzae
38087_1#222	Thailand	2008	Haemophilus influenzae
36985_2#186	Thailand	2009	Haemophilus influenzae
37017_2#223	Thailand	2008	Haemophilus influenzae
36774_1#89	Thailand	2009	Haemophilus influenzae
36774_2#267	Thailand	2010	Haemophilus influenzae
36983_1#370	Thailand	2009	Haemophilus influenzae
36812_2#245	Thailand	2009	Haemophilus influenzae
36984_2#282	Thailand	2008	Haemophilus influenzae
36985_1#373	Thailand	2009	Haemophilus influenzae
36984_2#245	Thailand	2008	Haemophilus influenzae
36983_1#264	Thailand	2008	Haemophilus influenzae
38087_1#120	Thailand	2008	Haemophilus influenzae
36812_1#213	Thailand	2009	Haemophilus influenzae
37017_2#177	Thailand	2008	Haemophilus influenzae
36984_2#373	Thailand	2008	Haemophilus influenzae
36812_1#155	Thailand	2009	Haemophilus influenzae
36985_1#219	Thailand	2009	Haemophilus influenzae
36985_2#369	Thailand	2009	Haemophilus influenzae
36984_2#274	Thailand	2008	Haemophilus influenzae
36983_1#89	Thailand	2008	Haemophilus influenzae
37017_2#280	Thailand	2008	Haemophilus influenzae
36774_1#236	Thailand	2009	Haemophilus influenzae
36773_2#351	Thailand	2010	Haemophilus influenzae
36773_2#251	Thailand	2010	Haemophilus influenzae
36812_2#148	Thailand	2009	Haemophilus influenzae
36983_2#328	Thailand	2008	Haemophilus influenzae
36773_2#225	Thailand	2010	Haemophilus influenzae
36983_2#22	Thailand	2008	Haemophilus influenzae
36773_2#124	Thailand	2010	Haemophilus influenzae
37017_1#216	Thailand	2009	Haemophilus influenzae
36985_1#357	Thailand	2009	Haemophilus influenzae
36812_1#174	Thailand	2009	Haemophilus influenzae
36983_2#306	Thailand	NA	Haemophilus influenzae
36774_1#361	Thailand	2009	Haemophilus influenzae
36983_1#331	Thailand	NA	Haemophilus influenzae
36984_2#354	Thailand	2008	Haemophilus influenzae
36812_2#316	Thailand	2009	Haemophilus influenzae
36984_2#150	Thailand	2008	Haemophilus influenzae
36985_1#129	Thailand	2009	Haemophilus influenzae
36983_2#341	Thailand	2008	Haemophilus influenzae
36773_2#53	Thailand	2010	Haemophilus influenzae
36774_2#297	Thailand	2010	Haemophilus influenzae
37017_2#22	Thailand	2008	Haemophilus influenzae
36773_2#288	Thailand	2010	Haemophilus influenzae
36774_1#233	Thailand	2009	Haemophilus influenzae
36984_2#334	Thailand	2008	Haemophilus influenzae
37017_2#335	Thailand	2008	Haemophilus influenzae
36774_1#98	Thailand	2009	Haemophilus influenzae
37017_2#224	Thailand	2008	Haemophilus influenzae
36774_2#257	Thailand	2010	Haemophilus influenzae
36983_1#335	Thailand	2009	Haemophilus influenzae
36774_2#152	Thailand	2009	Haemophilus influenzae
36985_1#328	Thailand	2009	Haemophilus influenzae
36773_2#343	Thailand	2010	Haemophilus influenzae
36812_1#47	Thailand	2009	Haemophilus influenzae
36985_2#216	Thailand	2009	Haemophilus influenzae
36812_2#345	Thailand	2009	Haemophilus influenzae
36774_2#341	Thailand	2010	Haemophilus influenzae
36985_1#128	Thailand	2009	Haemophilus influenzae
36774_2#237	Thailand	2010	Haemophilus influenzae
36774_2#145	Thailand	2010	Haemophilus influenzae
37017_1#160	Thailand	2009	Haemophilus influenzae
36774_1#282	Thailand	2009	Haemophilus influenzae
36773_2#344	Thailand	2010	Haemophilus influenzae
36983_2#202	Thailand	2008	Haemophilus influenzae
36985_1#156	Thailand	2009	Haemophilus influenzae
36774_2#263	Thailand	2010	Haemophilus influenzae
38087_1#287	Thailand	2008	Haemophilus influenzae
36985_2#57	Thailand	2009	Haemophilus influenzae
36774_1#284	Thailand	2009	Haemophilus influenzae
36982_2#348	Thailand	2009	Haemophilus influenzae
36985_2#31	Thailand	2009	Haemophilus influenzae
36774_2#67	Thailand	2010	Haemophilus influenzae
36812_1#4	Thailand	2009	Haemophilus influenzae
36812_1#340	Thailand	2009	Haemophilus influenzae
36774_2#8	Thailand	2010	Haemophilus influenzae
36773_2#91	Thailand	2010	Haemophilus influenzae
36812_2#90	Thailand	2009	Haemophilus influenzae
36774_1#344	Thailand	2009	Haemophilus influenzae
36773_2#186	Thailand	2010	Haemophilus influenzae
36774_1#22	Thailand	2009	Haemophilus influenzae
36983_1#359	Thailand	2009	Haemophilus influenzae
37017_1#306	Thailand	2008	Haemophilus influenzae
36812_1#255	Thailand	2009	Haemophilus influenzae
36774_2#86	Thailand	2009	Haemophilus influenzae
36773_2#328	Thailand	2010	Haemophilus influenzae
38087_1#275	Thailand	2008	Haemophilus influenzae
36985_1#222	Thailand	2009	Haemophilus influenzae
36774_1#379	Thailand	2009	Haemophilus influenzae
36985_2#280	Thailand	2009	Haemophilus influenzae
36984_2#336	Thailand	2008	Haemophilus influenzae
36985_1#180	Thailand	2009	Haemophilus influenzae
36983_1#213	Thailand	2008	Haemophilus influenzae
36985_2#317	Thailand	2009	Haemophilus influenzae
36985_1#106	Thailand	2009	Haemophilus influenzae
36773_2#281	Thailand	2010	Haemophilus influenzae
36773_2#11	Thailand	2010	Haemophilus influenzae
36812_1#265	Thailand	2009	Haemophilus influenzae
37017_2#383	Thailand	2008	Haemophilus influenzae
36774_2#235	Thailand	2010	Haemophilus influenzae
36812_1#214	Thailand	2009	Haemophilus influenzae
36812_2#178	Thailand	2009	Haemophilus influenzae
36773_2#275	Thailand	2010	Haemophilus influenzae
36985_1#123	Thailand	2009	Haemophilus influenzae
38087_1#340	Thailand	2008	Haemophilus influenzae
36985_1#6	Thailand	2009	Haemophilus influenzae
37017_2#316	Thailand	2008	Haemophilus influenzae
36985_2#94	Thailand	2009	Haemophilus influenzae
36983_1#378	Thailand	2009	Haemophilus influenzae
36984_2#298	Thailand	2008	Haemophilus influenzae
36773_2#360	Thailand	2010	Haemophilus influenzae
36774_2#327	Thailand	2010	Haemophilus influenzae
36812_1#240	Thailand	2009	Haemophilus influenzae
36774_1#9	Thailand	2009	Haemophilus influenzae
36774_1#44	Thailand	2009	Haemophilus influenzae
36774_2#242	Thailand	2009	Haemophilus influenzae
36773_2#306	Thailand	2010	Haemophilus influenzae
36984_2#89	Thailand	2008	Haemophilus influenzae
36985_2#81	Thailand	2009	Haemophilus influenzae
37017_2#157	Thailand	2008	Haemophilus influenzae
37017_1#384	Thailand	2009	Haemophilus influenzae
36812_1#207	Thailand	2009	Haemophilus influenzae
37311_1#267	Thailand	2008	Haemophilus influenzae
36812_2#287	Thailand	2009	Haemophilus influenzae
38087_1#286	Thailand	2008	Haemophilus influenzae
36985_2#70	Thailand	2009	Haemophilus influenzae
36812_1#230	Thailand	2009	Haemophilus influenzae
37017_1#28	Thailand	2009	Haemophilus influenzae
36774_2#65	Thailand	2010	Haemophilus influenzae
36812_1#13	Thailand	2009	Haemophilus influenzae
37311_1#231	Thailand	2008	Haemophilus influenzae
36985_1#69	Thailand	2009	Haemophilus influenzae
36774_2#259	Thailand	2010	Haemophilus influenzae
37017_2#363	Thailand	2008	Haemophilus influenzae
38087_1#246	Thailand	2008	Haemophilus influenzae
36773_2#34	Thailand	2010	Haemophilus influenzae
36984_2#368	Thailand	2008	Haemophilus influenzae
36773_2#126	Thailand	2010	Haemophilus influenzae
36983_2#26	Thailand	2008	Haemophilus influenzae
36982_2#346	Thailand	2009	Haemophilus influenzae
36774_1#321	Thailand	2009	Haemophilus influenzae
36983_1#328	Thailand	2009	Haemophilus influenzae
36812_1#319	Thailand	2009	Haemophilus influenzae
36812_2#370	Thailand	2009	Haemophilus influenzae
36985_1#308	Thailand	2009	Haemophilus influenzae
38087_1#24	Thailand	2008	Haemophilus influenzae
36983_2#29	Thailand	2008	Haemophilus influenzae
36985_1#114	Thailand	2009	Haemophilus influenzae
36774_2#264	Thailand	2010	Haemophilus influenzae
36985_2#51	Thailand	2009	Haemophilus influenzae
36985_1#198	Thailand	2009	Haemophilus influenzae
36985_1#59	Thailand	2009	Haemophilus influenzae
37017_2#328	Thailand	2008	Haemophilus influenzae
37017_2#289	Thailand	2008	Haemophilus influenzae
36985_1#227	Thailand	2009	Haemophilus influenzae
36774_2#110	Thailand	2010	Haemophilus influenzae
36983_1#274	Thailand	2009	Haemophilus influenzae
36774_2#120	Thailand	2009	Haemophilus influenzae
37311_1#67	Thailand	2008	Haemophilus influenzae
38087_1#308	Thailand	2008	Haemophilus influenzae
36812_1#229	Thailand	2009	Haemophilus influenzae
36983_1#88	Thailand	2009	Haemophilus influenzae
36984_2#13	Thailand	2008	Haemophilus influenzae
36983_1#242	Thailand	2009	Haemophilus influenzae
36774_1#352	Thailand	NA	Haemophilus influenzae
36985_2#101	Thailand	2009	Haemophilus influenzae
36774_2#371	Thailand	2010	Haemophilus influenzae
36985_2#324	Thailand	2009	Haemophilus influenzae
36774_1#265	Thailand	2009	Haemophilus influenzae
36985_2#245	Thailand	2009	Haemophilus influenzae
36984_2#344	Thailand	2008	Haemophilus influenzae
36984_2#279	Thailand	2008	Haemophilus influenzae
36774_2#64	Thailand	2009	Haemophilus influenzae
36774_2#82	Thailand	2009	Haemophilus influenzae
36983_2#346	Thailand	2008	Haemophilus influenzae
36774_1#283	Thailand	2009	Haemophilus influenzae
36774_2#14	Thailand	2010	Haemophilus influenzae
36985_1#251	Thailand	2009	Haemophilus influenzae
37017_2#88	Thailand	2008	Haemophilus influenzae
36774_1#216	Thailand	2009	Haemophilus influenzae
36982_2#288	Thailand	2009	Haemophilus influenzae
36774_2#59	Thailand	2010	Haemophilus influenzae
36983_2#205	Thailand	NA	Haemophilus influenzae
36773_2#299	Thailand	2010	Haemophilus influenzae
36983_1#192	Thailand	2009	Haemophilus influenzae
36985_2#74	Thailand	2009	Haemophilus influenzae
36773_2#134	Thailand	2010	Haemophilus influenzae
36985_2#219	Thailand	2009	Haemophilus influenzae
37017_2#298	Thailand	2008	Haemophilus influenzae
36774_1#221	Thailand	2009	Haemophilus influenzae
36774_1#74	Thailand	2009	Haemophilus influenzae
36983_2#113	Thailand	NA	Haemophilus influenzae
36774_2#58	Thailand	2009	Haemophilus influenzae
36983_2#161	Thailand	2008	Haemophilus influenzae
36985_1#112	Thailand	2009	Haemophilus influenzae
36774_1#249	Thailand	2009	Haemophilus influenzae
36982_2#318	Thailand	2009	Haemophilus influenzae
36984_2#36	Thailand	2008	Haemophilus influenzae
36985_2#169	Thailand	2009	Haemophilus influenzae
36774_1#271	Thailand	2009	Haemophilus influenzae
37017_2#273	Thailand	2008	Haemophilus influenzae
36812_1#378	Thailand	2009	Haemophilus influenzae
36984_2#17	Thailand	2008	Haemophilus influenzae
36985_2#5	Thailand	2009	Haemophilus influenzae
37017_1#283	Thailand	2010	Haemophilus influenzae
36812_1#379	Thailand	2009	Haemophilus influenzae
36774_1#66	Thailand	2009	Haemophilus influenzae
36773_2#87	Thailand	2010	Haemophilus influenzae
36773_2#71	Thailand	2010	Haemophilus influenzae
36812_1#257	Thailand	2009	Haemophilus influenzae
36984_2#223	Thailand	2008	Haemophilus influenzae
36985_2#151	Thailand	2009	Haemophilus influenzae
36774_1#380	Thailand	2009	Haemophilus influenzae
36985_2#140	Thailand	2009	Haemophilus influenzae
36774_1#70	Thailand	2009	Haemophilus influenzae
36984_2#381	Thailand	2008	Haemophilus influenzae
36985_1#281	Thailand	2009	Haemophilus influenzae
36984_2#213	Thailand	2008	Haemophilus influenzae
36984_2#252	Thailand	2008	Haemophilus influenzae
37311_1#175	Thailand	2008	Haemophilus influenzae
36774_1#154	Thailand	2009	Haemophilus influenzae
37017_2#48	Thailand	2008	Haemophilus influenzae
36774_1#224	Thailand	2009	Haemophilus influenzae
36774_2#146	Thailand	2009	Haemophilus influenzae
36985_1#161	Thailand	2009	Haemophilus influenzae
36983_1#372	Thailand	2009	Haemophilus influenzae
36984_2#90	Thailand	2008	Haemophilus influenzae
38087_1#54	Thailand	2008	Haemophilus influenzae
36812_1#295	Thailand	2009	Haemophilus influenzae
36812_1#245	Thailand	2009	Haemophilus influenzae
37017_2#366	Thailand	2008	Haemophilus influenzae
36774_1#276	Thailand	2009	Haemophilus influenzae
36774_1#348	Thailand	2009	Haemophilus influenzae
36774_2#178	Thailand	2009	Haemophilus influenzae
36812_1#383	Thailand	2009	Haemophilus influenzae
37017_2#42	Thailand	2008	Haemophilus influenzae
36983_2#145	Thailand	2008	Haemophilus influenzae
36983_1#346	Thailand	2009	Haemophilus influenzae
36774_2#304	Thailand	2010	Haemophilus influenzae
37311_1#261	Thailand	2008	Haemophilus influenzae
36983_2#12	Thailand	2008	Haemophilus influenzae
36774_2#49	Thailand	2010	Haemophilus influenzae
36812_1#97	Thailand	2009	Haemophilus influenzae
36985_1#375	Thailand	2009	Haemophilus influenzae
